lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,typeLAB
34,-114.75,8.18482,0.312567,0.131818,0.0829647,Ps,11.1442,0.222034,0.0457431,0.00491867,Sp
34.25,-114.75,8.21731,0.439345,0.134895,0.0893229,Ps,11.1457,0.127102,0.0457644,0.00244194,Sp
34.5,-114.75,8.30217,0.434992,0.138405,0.0851766,Ps,11.3871,0.222426,0.0460401,0.00261838,Sp
34.75,-114.75,8.60864,0.37111,0.146615,0.0865618,Ps,11.5327,0.126578,0.0413019,0.00248989,Sp
35,-114.75,8.84021,0.439457,0.152799,0.0834334,Ps,11.3479,0.157783,0.0400928,0.00296611,Sp
35.25,-114.75,9.02495,0.368841,0.146632,0.0593377,Ps,11.3962,0.094666,0.0468411,0.00628505,Sp
35.5,-114.75,8.99615,0.305598,0.156936,0.0672891,Ps,11.4883,0.157893,0.0531519,0.00359071,Sp
35.75,-114.75,9.04799,0.248826,0.157916,0.0721417,Ps,11.1679,0.190259,0.0464038,0.00465284,Sp
36,-114.75,9.17074,0.378147,0.161013,0.0633158,Ps,10.59,0.412825,0.039431,0.00504035,Sp
36.25,-114.75,9.27902,0.439209,0.118258,0.0500112,Ps,10.394,0.508091,0.0328672,0.00363481,Sp
36.5,-114.75,9.26497,0.446839,0.103416,0.0528203,Ps,10.0344,0.634967,0.0386301,0.00685025,Sp
36.75,-114.75,9.13077,0.508509,0.11389,0.044811,Ps,9.99037,0.317527,0.0401622,0.00465068,Sp
37,-114.75,9.71529,0.501919,0.131027,0.066216,Ps,10.014,0.636178,0.0397745,0.00662958,Sp
37.25,-114.75,9.92248,0.373267,0.157923,0.0801709,Ps,11.1218,0.988781,0.0295091,0.007875,Sp
37.5,-114.75,10.2184,0.305563,0.179048,0.0881261,Ps,10.5653,0.543379,0.0399238,0.0107899,Sp
37.75,-114.75,10.3555,0.372748,0.179595,0.0902918,Ps,10.6523,0.288345,0.0526721,0.0050851,Sp
38,-114.75,10.1852,0.37148,0.175769,0.0981007,Ps,11.1403,0.383025,0.0555444,0.00431612,Sp
38.25,-114.75,9.86416,0.31647,0.18518,0.0997623,Ps,11.6848,0.3488,0.0592268,0.00165055,Sp
38.5,-114.75,9.86203,0.37216,0.170311,0.096214,Ps,11.8364,0.252044,0.0555605,0.00599772,Sp
38.75,-114.75,10.2224,0.366601,0.131091,0.0702032,Ps,11.2182,0.439504,0.0447394,0.00626386,Sp
39,-114.75,10.5899,0.427,0.0906066,0.0484586,Ps,11.0126,0.568631,0.0392219,0.00450786,Sp
39.25,-114.75,9.8433,0.426724,0.113785,0.0695935,Ps,11.7556,0.413407,0.0439696,0.00712632,Sp
39.5,-114.75,9.40288,0.375005,0.142209,0.0699543,Ps,12.1963,0.319404,0.0451565,0.00542706,Sp
39.75,-114.75,9.44935,0.370238,0.126163,0.0785722,Ps,12.3976,0.222949,0.0376881,0.00309407,Sp
40,-114.75,9.40831,0.488928,0.115787,0.0740979,Ps,12.2005,0.223032,0.0354775,0.00116558,Sp
40.25,-114.75,9.42085,0.420238,0.11836,0.0709549,Ps,12.2045,0.191175,0.0350102,0.00285047,Sp
40.5,-114.75,9.46461,0.422594,0.112463,0.0672484,Ps,12.4415,0.190863,0.0456987,0.00670876,Sp
40.75,-114.75,9.32799,0.491411,0.101649,0.0507496,Ps,12.2585,0.379707,0.0451549,0.00597229,Sp
41,-114.75,9.43646,0.555268,0.0988318,0.050154,Ps,10.3469,1.2653,0.0316552,0.00587546,Sp
41.25,-114.75,9.86738,0.608825,0.0887372,0.0525601,Ps,9.90437,0.757617,0.0330457,0.00754914,Sp
41.5,-114.75,9.96835,0.66882,0.0767917,0.0488079,Ps,9.10491,0.410648,0.0509843,0.00794348,Sp
41.75,-114.75,10.3512,0.737051,0.0932552,0.0437877,Ps,9.45155,0.378719,0.0499781,0.006708,Sp
42,-114.75,10.9253,0.926018,0.097121,0.0397492,Ps,9.88261,0.252025,0.0459934,0.0121743,Sp
42.25,-114.75,10.9935,0.872745,0.0888826,0.0368477,Ps,9.90425,0.094347,0.0455933,0.0116301,Sp
42.5,-114.75,10.9105,0.890328,0.0558602,0.0316292,Ps,10.1018,0.251263,0.0404162,0.00497822,Sp
42.75,-114.75,10.7813,0.699847,0.0511362,0.0301028,Ps,10.4589,0.596461,0.0354227,0.00534183,Sp
43,-114.75,10.7558,0.825645,0.0568921,0.0255463,Ps,11.5044,0.471173,0.0349735,0.00252446,Sp
43.25,-114.75,10.6457,0.758591,0.0484235,0.0199887,Ps,11.8755,0.345314,0.0330629,0.00361287,Sp
43.5,-114.75,10.5759,0.697096,0.0565189,0.0153925,Ps,12.1633,0.407372,0.0251801,0.00408282,Sp
43.75,-114.75,9.83141,0.76612,0.0648064,0.00725829,Ps,12.2856,0.219107,0.0236566,0.00168363,Sp
44,-114.75,10.1482,0.634578,0.0614953,0.00971107,Ps,11.7736,0.406042,0.0275643,0.00318446,Sp
44.25,-114.75,10.8751,0.621684,0.0723355,0.0319775,Ps,11.151,0.186818,0.0334555,0.00364001,Sp
44.5,-114.75,11.2988,0.607951,0.0820902,0.0286025,Ps,11.0963,0.186385,0.0370736,0.00232085,Sp
44.75,-114.75,11.0039,0.549385,0.0802979,0.0357024,Ps,11.5056,0.217554,0.0403904,0.00302721,Sp
45,-114.75,10.5214,0.498837,0.089407,0.0416749,Ps,11.6553,0.217736,0.0462855,0.00407761,Sp
32.5,-114.5,7.5452,0.248811,0.0674702,0.0527851,Ps,11.1213,0.0632257,0.0261132,0.0043127,Sp
32.75,-114.5,7.67748,0.246177,0.112896,0.0734795,Ps,10.9465,0.189383,0.0313395,0.00605147,Sp
33,-114.5,7.44414,0.245182,0.098149,0.077356,Ps,10.832,0.220785,0.0360505,0.00637469,Sp
33.25,-114.5,7.68814,0.30989,0.105936,0.0798066,Ps,10.8286,0.252373,0.0418861,0.00425984,Sp
33.5,-114.5,7.97791,0.36801,0.126261,0.073452,Ps,10.5525,0.284121,0.0478148,0.00362319,Sp
33.75,-114.5,8.2787,0.365484,0.130502,0.0689356,Ps,10.3982,0.253761,0.0440909,0.00589875,Sp
34,-114.5,8.1577,0.303288,0.128703,0.0780076,Ps,11.0756,0.349626,0.0390667,0.00362162,Sp
34.25,-114.5,8.20226,0.371953,0.142134,0.0904341,Ps,11.2656,0.0636148,0.044996,0.00336987,Sp
34.5,-114.5,8.3737,0.313303,0.134953,0.0842689,Ps,11.2628,0.127151,0.045921,0.00249781,Sp
34.75,-114.5,8.6119,0.303893,0.143682,0.0853829,Ps,11.54,0.158097,0.0402537,0.00274871,Sp
35,-114.5,8.83413,0.371913,0.150921,0.0825649,Ps,11.4133,0.220579,0.0400928,0.00518128,Sp
35.25,-114.5,9.04795,0.31296,0.151421,0.0680225,Ps,11.3218,0.157376,0.0508974,0.00610001,Sp
35.5,-114.5,8.99512,0.306362,0.15554,0.0684597,Ps,11.403,0.0944381,0.0542981,0.00347834,Sp
35.75,-114.5,9.15995,0.250144,0.159076,0.0722877,Ps,11.2864,0.379651,0.0464209,0.00461022,Sp
36,-114.5,9.27967,0.320049,0.151198,0.0641475,Ps,10.277,0.602726,0.0413257,0.00411655,Sp
36.25,-114.5,9.25542,0.38048,0.107313,0.0505297,Ps,9.84557,0.634437,0.037648,0.00506979,Sp
36.5,-114.5,9.24474,0.446402,0.0944054,0.0497618,Ps,9.35246,0.443746,0.040587,0.00414174,Sp
36.75,-114.5,9.25873,0.380325,0.111148,0.0475105,Ps,10.0029,0.60199,0.0370261,0.00424798,Sp
37,-114.5,9.94262,0.441701,0.122874,0.0590721,Ps,10.915,0.698149,0.0344782,0.0044916,Sp
37.25,-114.5,10.1545,0.497089,0.151013,0.0720894,Ps,12.016,0.381758,0.0287335,0.00410824,Sp
37.5,-114.5,10.5935,0.370734,0.177924,0.0900317,Ps,11.3311,0.510412,0.0315304,0.00538385,Sp
37.75,-114.5,10.6016,0.370464,0.182931,0.0994544,Ps,11.1879,0.28843,0.0404675,0.00657064,Sp
38,-114.5,10.5115,0.436142,0.185905,0.11456,Ps,11.4281,0.415484,0.0469637,0.00788662,Sp
38.25,-114.5,9.85097,0.37283,0.192045,0.0866652,Ps,12.0965,0.190333,0.0585942,0.00560147,Sp
38.5,-114.5,9.97298,0.371355,0.178129,0.10355,Ps,12.0403,0.125972,0.0609809,0.00536985,Sp
38.75,-114.5,10.3071,0.365338,0.12988,0.0726197,Ps,11.6644,0.314247,0.05491,0.00815838,Sp
39,-114.5,10.4319,0.363666,0.10267,0.0540171,Ps,11.3298,0.189898,0.0412477,0.00692493,Sp
39.25,-114.5,9.81798,0.426684,0.111594,0.0697775,Ps,11.6134,0.318941,0.0370295,0.00417741,Sp
39.5,-114.5,9.34129,0.373771,0.127826,0.0783714,Ps,12.185,0.384064,0.0335413,0.0048006,Sp
39.75,-114.5,9.42541,0.493364,0.117243,0.075747,Ps,12.3658,0.223004,0.0336929,0.00263254,Sp
40,-114.5,9.36457,0.544509,0.0973425,0.0623496,Ps,12.2514,0.127556,0.0345668,0.00155305,Sp
40.25,-114.5,9.38857,0.484078,0.106915,0.0612282,Ps,12.3235,0.191411,0.0370811,0.00496614,Sp
40.5,-114.5,9.40524,0.485184,0.0968538,0.0552095,Ps,12.6237,0.159293,0.0484123,0.00535936,Sp
40.75,-114.5,9.27116,0.4878,0.0886701,0.05028,Ps,12.3606,1.13888,0.0449221,0.00717012,Sp
41,-114.5,9.38163,0.487025,0.0883973,0.0487884,Ps,9.1749,1.61392,0.038084,0.00609544,Sp
41.25,-114.5,9.8344,0.484298,0.0933989,0.0487275,Ps,8.99502,0.441756,0.0454298,0.0140228,Sp
41.5,-114.5,9.95207,0.607173,0.0896289,0.0456895,Ps,9.06823,0.410146,0.0536895,0.00723686,Sp
41.75,-114.5,10.3667,0.612819,0.0968481,0.0450312,Ps,9.86594,0.409833,0.0534815,0.00938015,Sp
42,-114.5,11.0957,0.615298,0.101043,0.0420287,Ps,9.99062,0.220532,0.0710777,0.00960636,Sp
42.25,-114.5,11.0944,0.679865,0.0941541,0.039935,Ps,9.88414,0.0629969,0.0615734,0.012071,Sp
42.5,-114.5,11.0305,0.692651,0.0746365,0.0365136,Ps,9.95993,0.0315108,0.0471719,0.00647291,Sp
42.75,-114.5,11.0294,0.633332,0.0731201,0.0352764,Ps,10.0917,0.346971,0.0404162,0.00474619,Sp
43,-114.5,11.0517,0.632447,0.0707136,0.0309995,Ps,10.7837,0.441786,0.0352632,0.00272346,Sp
43.25,-114.5,11.1161,0.634047,0.066118,0.0268835,Ps,10.8489,0.410121,0.0339172,0.00211771,Sp
43.5,-114.5,11.1574,0.701884,0.0674923,0.0237424,Ps,11.5698,0.535615,0.0300762,0.00294376,Sp
43.75,-114.5,10.4,0.765226,0.0631037,0.00922785,Ps,12.0044,0.251525,0.0288302,0.00291333,Sp
44,-114.5,10.4402,0.762182,0.0570193,0.00874239,Ps,11.6042,0.376205,0.0317394,0.00390716,Sp
44.25,-114.5,10.8746,0.681747,0.0681902,0.0302471,Ps,11.0896,0.187368,0.0365089,0.0039081,Sp
44.5,-114.5,11.2681,0.673277,0.0697072,0.0275721,Ps,11.0339,0.124566,0.0383523,0.00190659,Sp
44.75,-114.5,10.9879,0.549498,0.0743749,0.0341471,Ps,11.3831,0.186937,0.039929,0.00553805,Sp
45,-114.5,10.3706,0.626496,0.0877047,0.03683,Ps,11.3523,0.124808,0.0526308,0.00606046,Sp
32.5,-114.25,7.71251,0.247157,0.0931204,0.0768066,Ps,11.0034,0.0944757,0.0366904,0.0088704,Sp
32.75,-114.25,7.71132,0.245383,0.148627,0.0747103,Ps,10.9645,0.157309,0.0393437,0.00906087,Sp
33,-114.25,7.55238,0.245311,0.12059,0.0744377,Ps,10.7643,0.0943723,0.0440337,0.00546806,Sp
33.25,-114.25,7.78101,0.309453,0.106839,0.0679942,Ps,10.6965,0.220478,0.0471102,0.0038543,Sp
33.5,-114.25,8.07666,0.366258,0.115896,0.0656827,Ps,10.5371,0.189558,0.0481795,0.00267403,Sp
33.75,-114.25,8.3619,0.307379,0.118088,0.0623608,Ps,10.6096,0.318111,0.042281,0.00673173,Sp
34,-114.25,8.2629,0.367868,0.123362,0.0722904,Ps,11.0555,0.318635,0.0392169,0.00549368,Sp
34.25,-114.25,8.06628,0.30626,0.153423,0.0932308,Ps,11.1964,0.127539,0.0471519,0.00322325,Sp
34.5,-114.25,8.24278,0.305914,0.133432,0.0873805,Ps,11.204,0.159442,0.0451139,0.00336205,Sp
34.75,-114.25,8.57036,0.371594,0.139293,0.0860782,Ps,11.5925,0.190606,0.038225,0.00285092,Sp
35,-114.25,8.76811,0.373313,0.153884,0.0862709,Ps,11.4642,0.34833,0.0355027,0.003761,Sp
35.25,-114.25,8.85408,0.315018,0.15391,0.080704,Ps,10.949,0.442408,0.0397152,0.00791152,Sp
35.5,-114.25,8.98111,0.249269,0.145889,0.0750487,Ps,11.2197,0.441551,0.0477561,0.0052295,Sp
35.75,-114.25,9.25358,0.319917,0.15143,0.0750187,Ps,10.541,0.569867,0.0492323,0.00397302,Sp
36,-114.25,9.23524,0.380162,0.138815,0.0705638,Ps,9.80571,0.634922,0.0498521,0.00634579,Sp
36.25,-114.25,9.34417,0.448288,0.0849805,0.0523051,Ps,8.951,0.476411,0.0491771,0.00834843,Sp
36.5,-114.25,9.34731,0.509248,0.0754531,0.0513926,Ps,9.18084,1.42712,0.0379494,0.00722024,Sp
36.75,-114.25,9.50163,0.505892,0.101122,0.0559086,Ps,10.9868,1.10775,0.0369312,0.00347606,Sp
37,-114.25,10.294,0.497881,0.113683,0.0509314,Ps,11.0721,0.475067,0.0390055,0.00435345,Sp
37.25,-114.25,10.3892,0.495563,0.144094,0.0675042,Ps,12.1085,0.475535,0.0374806,0.00579632,Sp
37.5,-114.25,10.9078,0.435272,0.172196,0.0761215,Ps,11.9994,0.285791,0.0325391,0.00362301,Sp
37.75,-114.25,10.8395,0.425183,0.177687,0.0912106,Ps,11.6692,0.319395,0.0313054,0.00429698,Sp
38,-114.25,10.6416,0.423428,0.182945,0.105597,Ps,11.976,0.446683,0.0357149,0.00833012,Sp
38.25,-114.25,10.3308,0.425164,0.183339,0.108063,Ps,12.3213,0.127046,0.0559216,0.0106914,Sp
38.5,-114.25,10.11,0.438226,0.166538,0.0974133,Ps,12.1945,0.0947518,0.06501,0.00383651,Sp
38.75,-114.25,10.3183,0.432819,0.125497,0.0594378,Ps,11.8776,0.252656,0.0575168,0.00816544,Sp
39,-114.25,10.4139,0.421838,0.116876,0.0438007,Ps,11.3273,0.350065,0.0416394,0.00829923,Sp
39.25,-114.25,9.68479,0.429687,0.111037,0.0658577,Ps,11.1094,0.512059,0.0327181,0.00260593,Sp
39.5,-114.25,9.16208,0.500778,0.116387,0.0678509,Ps,11.7282,0.673395,0.0303628,0.00140747,Sp
39.75,-114.25,9.41163,0.560338,0.110633,0.0703932,Ps,12.3734,0.41472,0.0319217,0.00262538,Sp
40,-114.25,9.49609,0.605103,0.0863029,0.0571284,Ps,12.2035,0.223461,0.0370811,0.0047234,Sp
40.25,-114.25,9.4681,0.60336,0.0900738,0.0561277,Ps,12.0825,0.287563,0.0445412,0.00482371,Sp
40.5,-114.25,9.40037,0.542465,0.0929124,0.054777,Ps,11.9911,0.542763,0.0461021,0.00300035,Sp
40.75,-114.25,9.39267,0.485095,0.0861674,0.0488852,Ps,10.9218,1.04678,0.0459501,0.00395337,Sp
41,-114.25,9.50083,0.548906,0.0850454,0.0465961,Ps,9.18006,0.633291,0.0454089,0.00502949,Sp
41.25,-114.25,9.82118,0.547132,0.0939166,0.043929,Ps,9.00198,0.18953,0.0491777,0.0111814,Sp
41.5,-114.25,9.81435,0.542257,0.0892918,0.0408977,Ps,9.69773,0.852172,0.0534815,0.0100999,Sp
41.75,-114.25,10.3579,0.612065,0.085533,0.0368172,Ps,10.6331,0.694341,0.0537269,0.00787512,Sp
42,-114.25,11.1421,0.547872,0.0990247,0.0357602,Ps,10.2424,0.568013,0.0680778,0.00961174,Sp
42.25,-114.25,11.1252,0.552372,0.0971465,0.0382383,Ps,9.87565,0.284128,0.0636204,0.0114045,Sp
42.5,-114.25,11.1467,0.628493,0.0907724,0.0396747,Ps,9.90935,0.094893,0.0484431,0.00863838,Sp
42.75,-114.25,11.2732,0.569011,0.0921829,0.0380967,Ps,10.099,0.381769,0.0355425,0.00828951,Sp
43,-114.25,11.1971,0.570967,0.0795916,0.0346575,Ps,10.7626,0.222871,0.0317897,0.00322219,Sp
43.25,-114.25,11.4209,0.573116,0.0758293,0.0301368,Ps,10.8452,0.0636454,0.0323312,0.00182828,Sp
43.5,-114.25,11.3184,0.635646,0.0729091,0.0281213,Ps,11.0367,0.349469,0.0303548,0.00195671,Sp
43.75,-114.25,10.6813,0.701753,0.0687431,0.0209604,Ps,11.484,0.315583,0.030058,0.00132223,Sp
44,-114.25,10.4514,0.763773,0.0606734,0.016499,Ps,11.1482,0.282947,0.0329347,0.00285639,Sp
44.25,-114.25,10.8548,0.751041,0.0878215,0.0363,Ps,11.0191,0.125294,0.0371103,0.00276729,Sp
44.5,-114.25,11.117,0.670107,0.0748125,0.0355489,Ps,11.0199,0.093823,0.0391974,0.00276856,Sp
44.75,-114.25,10.9741,0.55674,0.0942583,0.0405819,Ps,11.2509,0.125272,0.0395618,0.00457096,Sp
45,-114.25,10.3654,0.625215,0.0995355,0.0467931,Ps,11.2113,0.0313382,0.0507247,0.00592554,Sp
32.5,-114,7.71059,0.246238,0.130209,0.0759813,Ps,10.5965,0.409055,0.0481108,0.00402136,Sp
32.75,-114,7.71888,0.244614,0.19368,0.0827149,Ps,10.6923,0.188749,0.0513655,0.00399583,Sp
33,-114,7.66323,0.245173,0.139113,0.07759,Ps,10.5106,0.188667,0.0519974,0.00277972,Sp
33.25,-114,7.87434,0.309605,0.108723,0.0675895,Ps,10.3091,0.188876,0.0512983,0.00373278,Sp
33.5,-114,8.17935,0.308006,0.115039,0.067038,Ps,10.7458,0.441905,0.0462488,0.00481733,Sp
33.75,-114,8.42095,0.306622,0.108883,0.0597172,Ps,11.1671,0.285862,0.0419748,0.00546922,Sp
34,-114,8.35525,0.301135,0.121114,0.0734919,Ps,11.0357,0.190935,0.0475382,0.00594867,Sp
34.25,-114,8.18978,0.314993,0.153373,0.0921492,Ps,10.8618,0.191334,0.0490153,0.00141067,Sp
34.5,-114,8.36982,0.314586,0.126803,0.0897775,Ps,11.0716,0.287411,0.0465978,0.00259856,Sp
34.75,-114,8.55106,0.307042,0.137413,0.0926227,Ps,11.5648,0.159492,0.0408765,0.00380726,Sp
35,-114,8.91325,0.318585,0.165483,0.100177,Ps,11.5631,0.477217,0.0355027,0.00321947,Sp
35.25,-114,9.0135,0.309519,0.167526,0.0908316,Ps,10.5273,0.41275,0.0340699,0.00440067,Sp
35.5,-114,9.50801,0.251765,0.154737,0.076572,Ps,10.4706,0.221606,0.0487269,0.00767698,Sp
35.75,-114,9.49369,0.253381,0.153724,0.088594,Ps,10.4738,0.380482,0.0530235,0.00291916,Sp
36,-114,9.59387,0.380349,0.14236,0.078969,Ps,10.192,0.635508,0.052309,0.00611223,Sp
36.25,-114,10.2022,0.380931,0.084751,0.0421379,Ps,9.72043,1.30366,0.0462749,0.00915761,Sp
36.5,-114,10.2142,0.510509,0.0650635,0.0400547,Ps,12.4893,1.77581,0.0406894,0.00691202,Sp
36.75,-114,10.3648,0.505098,0.0903525,0.0424905,Ps,12.3964,0.506866,0.0421867,0.00466019,Sp
37,-114,10.8681,0.499207,0.0960168,0.0406244,Ps,11.7934,0.507206,0.0435924,0.00157837,Sp
37.25,-114,10.8694,0.498544,0.112641,0.0495593,Ps,12.0775,0.444455,0.042636,0.00236908,Sp
37.5,-114,11.1979,0.425167,0.158254,0.0605529,Ps,12.2365,0.0954127,0.0361818,0.00431513,Sp
37.75,-114,11.1973,0.368575,0.155367,0.0718543,Ps,12.0061,0.191151,0.0286468,0.00368937,Sp
38,-114,11.1099,0.43354,0.165003,0.0875723,Ps,12.1992,0.350196,0.026957,0.00748818,Sp
38.25,-114,10.942,0.48893,0.172786,0.0788801,Ps,12.5313,0.158724,0.0470314,0.0108164,Sp
38.5,-114,10.4141,0.496655,0.149745,0.0829604,Ps,12.3219,0.0948706,0.0571298,0.00724961,Sp
38.75,-114,10.3586,0.43453,0.122396,0.0560122,Ps,11.9451,0.34839,0.047674,0.00980936,Sp
39,-114,10.4202,0.422239,0.120535,0.0374484,Ps,11.0511,0.701842,0.0329343,0.00688793,Sp
39.25,-114,9.68133,0.438042,0.110371,0.0625175,Ps,10.0514,0.736434,0.0317608,0.0027454,Sp
39.5,-114,9.14559,0.567968,0.112909,0.0638484,Ps,9.51071,1.21702,0.0323209,0.00276372,Sp
39.75,-114,9.40666,0.561121,0.105455,0.0645837,Ps,12.2919,1.59609,0.0311118,0.00349834,Sp
40,-114,9.38044,0.541154,0.0797533,0.0542482,Ps,12.1126,0.478835,0.0375803,0.00761941,Sp
40.25,-114,9.37104,0.60319,0.0786451,0.0538762,Ps,11.6536,0.447144,0.045767,0.004181,Sp
40.5,-114,9.10483,0.546965,0.0858322,0.0475888,Ps,11.1258,0.287189,0.0453318,0.00209768,Sp
40.75,-114,9.10393,0.48282,0.0828213,0.044406,Ps,10.5828,0.349283,0.0448903,0.00336078,Sp
41,-114,9.08533,0.483639,0.0817292,0.0413406,Ps,10.1777,0.792186,0.0409149,0.00663417,Sp
41.25,-114,9.5521,0.604625,0.0896318,0.0419016,Ps,9.29349,1.54975,0.0369441,0.00784277,Sp
41.5,-114,9.67626,0.605894,0.0817989,0.0399905,Ps,12.0138,1.1362,0.0450333,0.00720406,Sp
41.75,-114,10.228,0.610508,0.0849957,0.0478609,Ps,11.7639,0.410389,0.0534348,0.00501641,Sp
42,-114,11.1753,0.487514,0.102962,0.0377243,Ps,11.2252,0.568426,0.0544245,0.00751311,Sp
42.25,-114,11.1381,0.490851,0.105643,0.0464196,Ps,10.1612,0.505435,0.0452016,0.00960929,Sp
42.5,-114,11.14,0.499401,0.107297,0.0554342,Ps,9.81502,0.538001,0.0388736,0.00658218,Sp
42.75,-114,11.2702,0.441303,0.105736,0.0530541,Ps,10.7389,0.79686,0.029173,0.00537717,Sp
43,-114,11.354,0.563715,0.0980859,0.0504034,Ps,11.0868,0.191485,0.0306136,0.00377066,Sp
43.25,-114,11.5788,0.566813,0.0937359,0.0451565,Ps,11.118,0.191356,0.0308579,0.00270503,Sp
43.5,-114,11.4697,0.573234,0.0823663,0.0419598,Ps,11.2478,0.190944,0.0281844,0.00328507,Sp
43.75,-114,10.8332,0.634678,0.0751203,0.0231889,Ps,11.1683,0.0946975,0.0267337,0.00323378,Sp
44,-114,10.5888,0.695824,0.0656726,0.0166789,Ps,11.083,0.283033,0.0296189,0.00308895,Sp
44.25,-114,10.856,0.685058,0.0943039,0.0369964,Ps,11.3313,0.470476,0.033416,0.00345553,Sp
44.5,-114,10.9912,0.681563,0.0933044,0.041398,Ps,11.8961,0.657535,0.0366784,0.00712056,Sp
44.75,-114,10.7149,0.678832,0.109665,0.0446846,Ps,11.3578,0.689717,0.0426924,0.00499757,Sp
45,-114,10.3706,0.682504,0.10729,0.0497997,Ps,11.194,0.533174,0.0428682,0.00369882,Sp
32.5,-113.75,7.91663,0.310002,0.152515,0.0960488,Ps,10.5406,0.346562,0.0459697,0.00526551,Sp
32.75,-113.75,7.68013,0.299659,0.208267,0.098995,Ps,10.5032,0.125931,0.051357,0.00250809,Sp
33,-113.75,7.88682,0.24407,0.144233,0.0881991,Ps,10.4479,0.12581,0.0518728,0.00309666,Sp
33.25,-113.75,7.967,0.244297,0.107229,0.0763897,Ps,10.3834,0.283203,0.0492299,0.00441037,Sp
33.5,-113.75,8.25717,0.306961,0.116809,0.0735323,Ps,11.4445,0.441162,0.0473838,0.00427258,Sp
33.75,-113.75,8.4004,0.299674,0.107528,0.0630993,Ps,11.3325,0.158319,0.0511745,0.00639057,Sp
34,-113.75,8.47227,0.308904,0.120162,0.0727067,Ps,11.0164,0.222161,0.0500638,0.00272408,Sp
34.25,-113.75,8.31543,0.306178,0.144628,0.0888401,Ps,10.5917,0.127393,0.0493709,0.000957283,Sp
34.5,-113.75,8.37006,0.307647,0.122618,0.0867621,Ps,10.8076,0.287523,0.0485663,0.00185213,Sp
34.75,-113.75,8.66805,0.316914,0.135053,0.0905815,Ps,11.5342,0.255963,0.0461533,0.00305734,Sp
35,-113.75,8.91449,0.252363,0.168036,0.102309,Ps,11.7235,0.319325,0.0409245,0.00571431,Sp
35.25,-113.75,9.31171,0.322208,0.172615,0.0925579,Ps,11.003,0.509791,0.0395219,0.00652683,Sp
35.5,-113.75,9.78288,0.322684,0.153896,0.0760459,Ps,10.7391,0.190611,0.0530235,0.00684608,Sp
35.75,-113.75,9.61241,0.313575,0.150527,0.0813898,Ps,10.7319,0.317614,0.0529707,0.00268108,Sp
36,-113.75,9.83457,0.321711,0.138796,0.0789891,Ps,10.8143,0.381641,0.0456962,0.00607324,Sp
36.25,-113.75,10.5356,0.380328,0.089431,0.0350272,Ps,10.8568,0.858876,0.0376217,0.00431875,Sp
36.5,-113.75,10.672,0.508133,0.0741488,0.0324171,Ps,12.4211,0.540134,0.044043,0.00610244,Sp
36.75,-113.75,10.6486,0.438749,0.0869362,0.0372228,Ps,12.5123,0.126974,0.0485611,0.00448254,Sp
37,-113.75,10.9199,0.566578,0.0861655,0.0385567,Ps,12.2369,0.285945,0.0441019,0.0040296,Sp
37.25,-113.75,10.9886,0.566407,0.0982455,0.0449538,Ps,12.0945,0.222889,0.0421666,0.00538152,Sp
37.5,-113.75,11.3309,0.491146,0.153282,0.0598751,Ps,12.3879,0.0957227,0.0322622,0.00565107,Sp
37.75,-113.75,11.3379,0.549143,0.143182,0.0682444,Ps,12.2176,0.254584,0.0251629,0.00355549,Sp
38,-113.75,11.2623,0.491426,0.148092,0.0782141,Ps,12.1383,0.444728,0.0238062,0.00566212,Sp
38.25,-113.75,11.0105,0.548154,0.162309,0.0782563,Ps,12.4676,0.412346,0.0348096,0.0105156,Sp
38.5,-113.75,10.6288,0.49817,0.143494,0.0821549,Ps,12.2129,0.221627,0.0421937,0.0075357,Sp
38.75,-113.75,10.2652,0.563692,0.122678,0.0569172,Ps,11.7475,0.571445,0.0376517,0.00724298,Sp
39,-113.75,10.2115,0.495248,0.114679,0.0427673,Ps,10.5796,1.11744,0.0301085,0.00442496,Sp
39.25,-113.75,9.56521,0.567433,0.110519,0.0578611,Ps,9.00033,0.640112,0.0300241,0.00307558,Sp
39.5,-113.75,9.14362,0.500517,0.110633,0.0644599,Ps,8.60163,0.480685,0.0348471,0.00372898,Sp
39.75,-113.75,9.27602,0.554399,0.104046,0.0573441,Ps,10.0614,2.557,0.0307232,0.00535938,Sp
40,-113.75,9.33309,0.548159,0.0847204,0.0499878,Ps,12.5341,1.46771,0.0291972,0.0069426,Sp
40.25,-113.75,9.19959,0.540946,0.0842846,0.0496329,Ps,10.8564,1.02166,0.0372844,0.00813694,Sp
40.5,-113.75,8.97771,0.548767,0.0900334,0.0533161,Ps,10.9723,0.414437,0.0413821,0.00360775,Sp
40.75,-113.75,8.72043,0.607578,0.0813296,0.0453831,Ps,10.5071,0.381419,0.0430059,0.00229554,Sp
41,-113.75,8.82645,0.548275,0.0799365,0.0418463,Ps,10.3515,0.761383,0.0376412,0.00560161,Sp
41.25,-113.75,9.29004,0.664131,0.0802762,0.0392963,Ps,12.0551,1.07506,0.0335288,0.00473205,Sp
41.5,-113.75,9.52746,0.608095,0.0620156,0.036196,Ps,12.19,0.0947318,0.0442265,0.00623967,Sp
